Address,Height,TotalGas,x1,x2,x3,x4,x5,x6,x7,x8
f01112163,3055441,52522023,0,0,0,0,360,0,0,0
f01117206,3055441,64507763,1,0,0,0,360,0,1,0
f01131460,3055441,64374360,1,0,0,0,360,0,1,0
f01137229,3055441,52986944,0,0,0,0,353,0,0,0
f0113754,3055441,69535531,1,0,0,0,358,0,1,0
f01144275,3055441,27654363,0,0,0,0,30,0,0,0
f01149873,3055441,53370252,0,0,0,0,361,0,0,0
f01157249,3055441,49283810,0,0,0,0,307,0,0,0
f01175900,3055441,64927051,1,0,0,0,361,0,1,0
f01181168,3055441,65523928,2,0,0,0,360,0,1,0
f01202610,3055441,31953243,0,0,0,0,84,0,0,0
f01255977,3055441,69850696,1,0,0,0,360,0,1,0
f01259449,3055441,52653654,0,0,0,0,355,0,0,0
f01260173,3055441,26854028,0,0,0,0,15,0,0,0
f01264125,3055441,106237549,7,0,0,0,361,0,1,0
f01269025,3055441,46703135,0,0,0,0,276,0,0,0
f01302397,3055441,50319457,0,0,0,0,323,0,0,0
f0136808,3055441,52080968,0,0,0,0,361,0,0,0
f01402131,3055441,65282176,1,0,0,0,361,0,1,0
f01414711,3055441,68023635,4,0,0,0,361,0,1,0
f0141634,3055441,64122347,1,0,0,0,360,0,1,0
f0146393,3055441,29563563,0,0,0,0,63,0,0,0
f01624673,3055441,51438568,0,0,0,0,335,0,0,0
f01662849,3055441,71387212,1,0,0,0,348,0,1,0
f01770884,3055441,54148588,0,0,0,0,361,0,0,0
f01771403,3055441,67663263,1,0,0,0,361,0,1,0
f01785040,3055441,65925045,1,0,0,0,361,0,1,0
f01787212,3055441,52856431,0,0,0,0,350,0,0,0
f01821041,3055441,52115964,0,0,0,0,340,0,0,0
f01840706,3055441,53226719,0,0,0,0,354,0,0,0
f01852325,3055441,67738468,2,0,0,0,361,0,1,0
f01862225,3055441,53525924,0,0,0,0,357,0,0,0
f01864434,3055441,70793219,1,0,0,0,361,0,1,0
f01889627,3055441,53913085,0,0,0,0,360,0,0,0
f01900722,3055441,66614857,1,0,0,0,361,0,1,0
f01929568,3055441,54417764,0,0,0,0,361,0,0,0
f01934215,3055441,53881532,0,0,0,0,359,0,0,0
f01938674,3055441,165484338,2,0,0,35,361,0,1,0
f01939377,3055441,67001319,1,0,0,0,361,0,1,0
f01954919,3055441,65906659,1,0,0,0,359,0,1,0
f01969306,3055441,55390859,0,0,0,0,361,0,0,0
f01971675,3055441,55190225,0,0,0,0,361,0,0,0
f01981603,3055441,55186437,0,0,0,0,360,0,0,0
f02019788,3055441,77332757,1,0,0,23,361,0,1,0
f02032191,3055441,55074273,0,0,0,0,357,0,0,0
f02046115,3055441,54814484,0,0,0,0,360,0,0,0
f02059207,3055441,54643055,0,0,0,0,361,0,0,0
f02097936,3055441,54474854,0,0,0,0,360,0,0,0
f02131855,3055441,66650959,0,0,0,31,361,0,0,0
f02185212,3055441,255407326,0,0,0,70,361,0,0,0
f02201236,3055441,55721832,0,0,0,0,361,0,0,0
f022374,3055441,31732047,0,0,0,0,99,0,0,0
f02247136,3055441,55074822,0,0,0,0,361,0,0,0
f0241764,3055441,51723153,0,0,0,0,355,0,0,0
f033456,3055441,63915412,1,0,0,0,361,0,1,0
f0397802,3055441,51951789,0,0,0,0,358,0,0,0
f067375,3055441,51677446,0,0,0,0,357,0,0,0
f0701056,3055441,74139449,5,0,0,0,361,0,1,0
f0723827,3055441,65962516,2,0,0,0,361,0,1,0
f0746416,3055441,50105065,0,0,0,0,330,0,0,0
f0759826,3055441,64084415,1,0,0,0,358,0,1,0
f07749,3055441,51833175,0,0,0,0,360,0,0,0
f0838893,3055441,51226395,0,0,0,0,344,0,0,0
f01001984,3055442,33563064,0,0,0,0,104,0,0,0
f01021204,3055442,48024437,0,0,0,0,296,0,0,0
f0102513,3055442,33300977,0,0,0,0,114,0,0,0
f01061547,3055442,65684993,2,0,0,0,361,0,1,0
f01070558,3055442,65423071,1,0,0,0,360,0,1,0
f0107133,3055442,50159605,0,0,0,0,337,0,0,0
f01082888,3055442,70096433,8,0,0,0,361,0,1,0
f01105829,3055442,103828096,1,0,0,0,322,2,1,0
f01141077,3055442,52722107,0,0,0,0,353,0,0,0
f01155977,3055442,51209675,0,0,0,0,333,0,0,0
f01170282,3055442,54274319,0,0,0,0,361,0,0,0
f0118799,3055442,36580068,0,0,0,0,157,0,0,0
f01189202,3055442,108722879,1,0,1,0,358,0,1,0
f01203879,3055442,37505234,0,0,0,0,151,0,0,0
f01223120,3055442,50928768,0,0,0,0,328,0,0,0
f01228087,3055442,151895381,1,0,0,16,361,0,1,0
f0126478,3055442,65284648,2,0,0,0,361,0,1,0
f01265322,3055442,40171443,0,0,0,0,186,0,0,0
f01270657,3055442,39681441,0,0,0,0,179,0,0,0
f01310053,3055442,66332713,1,0,0,0,355,0,1,0
f0133235,3055442,63983125,1,0,0,0,358,0,1,0
f01396100,3055442,53140894,0,0,0,0,354,0,0,0
f01443744,3055442,53252531,0,0,0,0,355,0,0,0
f0144528,3055442,67919089,2,0,0,0,361,0,1,0
f0144724,3055442,43960215,0,0,0,0,263,0,0,0
f01449869,3055442,52608389,0,0,0,0,346,0,0,0
f01519862,3055442,66775534,1,0,0,0,361,0,1,0
f0152134,3055442,31733283,0,0,0,0,89,0,0,0
f0152712,3055442,26674608,0,0,0,0,21,0,0,0
f0153932,3055442,52259017,0,0,0,0,358,0,0,0
f01566485,3055442,67266978,2,0,0,0,361,0,1,0
f01578721,3055442,53831562,0,0,0,0,357,0,0,0
f01627811,3055442,53499460,0,0,0,0,355,0,0,0
f01674728,3055442,54749700,0,0,0,0,361,0,0,0
f01777785,3055442,55183523,0,0,0,0,361,0,0,0
f01797361,3055442,48259047,0,0,0,0,285,0,0,0
f01814416,3055442,67783827,4,0,0,0,361,0,1,0
f01825161,3055442,54217795,0,0,0,0,361,0,0,0
f01825473,3055442,53804612,0,0,0,0,356,0,0,0
f01854755,3055442,53014646,0,0,0,0,345,0,0,0
f01876488,3055442,67410366,1,0,0,0,361,0,1,0
f01877620,3055442,34010681,0,0,0,0,93,0,0,0
f01877862,3055442,55130291,0,0,0,0,361,0,0,0
f01907865,3055442,53754213,0,0,0,0,352,0,0,0
f01923930,3055442,55125615,0,0,0,0,361,0,0,0
f01925050,3055442,71039402,8,0,0,0,361,0,1,0
f019354,3055442,29726065,0,0,0,0,69,0,0,0
f01937964,3055442,67842587,1,0,0,0,361,0,1,0
f01940076,3055442,54497406,0,0,0,0,359,0,0,0
f01949065,3055442,55112690,0,0,0,0,361,0,0,0
f01962263,3055442,55811622,0,0,0,0,354,0,0,0
f01975338,3055442,66118950,1,0,0,0,361,0,1,0
f01986262,3055442,69907238,0,0,0,32,361,0,0,0
f01997673,3055442,54171459,0,0,0,0,361,0,0,0
f02026730,3055442,64914951,1,0,0,0,360,0,1,0
f02033496,3055442,67854063,1,0,0,0,361,0,1,0
f02036171,3055442,54415967,0,0,0,0,361,0,0,0
f02051716,3055442,53185480,0,0,0,0,357,0,0,0
f02052410,3055442,53996999,0,0,0,0,361,0,0,0
f02129150,3055442,25311120,0,0,0,0,0,0,0,0
f02199786,3055442,41135170,0,0,0,0,179,0,0,0
f02201190,3055442,53408267,0,0,0,0,358,0,0,0
f02206337,3055442,54792706,0,0,0,0,360,0,0,0
f02239603,3055442,26861012,0,0,0,0,0,0,0,0
f02246188,3055442,41051927,0,0,0,0,180,0,0,0
f022820,3055442,51377402,0,0,0,0,358,0,0,0
f0239688,3055442,52015378,0,0,0,0,354,0,0,0
f02614,3055442,25883647,0,0,0,0,18,0,0,0
f0392734,3055442,69626477,1,0,0,0,359,0,1,0
f0452808,3055442,64202893,1,0,0,0,359,0,1,0
f0456741,3055442,52524911,0,0,0,0,359,0,0,0
f0465677,3055442,64260296,1,0,0,0,346,0,1,0
f0470972,3055442,52454190,0,0,0,0,357,0,0,0
f0518713,3055442,52734627,0,0,0,0,360,0,0,0
f062473,3055442,64909486,1,0,0,0,361,0,1,0
f0701089,3055442,49112383,0,0,0,0,312,0,0,0
f0746542,3055442,64814696,1,0,0,0,360,0,1,0
f0843255,3055442,64930523,1,0,0,0,361,0,1,0
f0867298,3055442,29068804,0,0,0,0,45,0,0,0
f094614,3055442,27574334,0,0,0,0,39,0,0,0
f095314,3055442,85886930,1,0,0,3,357,0,1,0
f01016245,3055443,66733512,2,0,0,0,361,0,1,0
f01038189,3055443,26463581,0,0,0,0,6,0,0,0
f0104103,3055443,51408907,0,0,0,0,350,0,0,0
f01052556,3055443,77660651,3,0,0,0,361,0,1,0
f01062230,3055443,69559718,1,0,0,0,359,0,1,0
f0106256,3055443,41447319,0,0,0,0,219,0,0,0
f01068213,3055443,36121911,0,0,0,0,126,0,0,0
f01093419,3055443,37908085,0,0,0,0,95,0,0,0
f01115686,3055443,53441605,0,0,0,0,360,0,0,0
f01123400,3055443,67088273,3,0,0,0,361,0,1,0
f01138034,3055443,65729755,1,0,0,0,361,0,1,0
f01140707,3055443,65667837,1,0,0,0,360,0,1,0
f01158681,3055443,66266477,2,0,0,0,361,0,1,0
f01168661,3055443,70469890,3,0,0,0,361,0,1,0
f01177571,3055443,64716430,1,0,0,0,348,0,1,0
f01190002,3055443,53233438,0,0,0,0,353,0,0,0
f01197441,3055443,37462903,0,0,0,0,145,0,0,0
f0120793,3055443,41566153,0,0,0,0,224,0,0,0
f01213229,3055443,65871367,1,0,0,0,361,0,1,0
f01224142,3055443,37840601,0,0,0,0,147,0,0,0
f01224768,3055443,67223317,1,0,0,0,360,0,1,0
f01227975,3055443,67759553,2,0,0,0,360,0,1,0
f01231,3055443,34495783,0,0,0,0,126,0,0,0
f01239166,3055443,30538511,0,0,0,0,52,0,0,0
f0128788,3055443,27776162,0,0,0,0,36,0,0,0
f0130868,3055443,64608055,1,0,0,0,357,0,1,0
f01308876,3055443,45526042,0,0,0,0,249,0,0,0
f01386984,3055443,65862887,1,0,0,0,359,0,1,0
f01459496,3055443,52580626,0,0,0,0,339,0,0,0
f0146278,3055443,52463650,0,0,0,0,360,0,0,0
f0146956,3055443,64525311,1,0,0,0,359,0,1,0
f01493161,3055443,48827294,0,0,0,0,291,0,0,0
f0151993,3055443,52420017,0,0,0,0,360,0,0,0
f01521158,3055443,69141698,2,0,0,0,361,0,1,0
f015932,3055443,70215815,12,0,0,0,361,0,1,0
f0159380,3055443,65298416,2,0,0,0,361,0,1,0
f0159649,3055443,52729481,0,0,0,0,361,0,0,0
f01657051,3055443,72883282,1,0,0,0,351,0,1,0
f01682529,3055443,53770058,0,0,0,0,354,0,0,0
f01684950,3055443,70164398,6,0,0,0,361,0,1,0
f01688066,3055443,72403291,3,0,0,0,361,0,1,0
f01693343,3055443,54414007,0,0,0,0,358,0,0,0
f01694304,3055443,70732912,5,0,0,0,360,0,1,0
f01698940,3055443,69807550,3,0,0,0,360,0,1,0
f01789225,3055443,67951558,3,0,0,0,359,0,1,0
f01820744,3055443,68101410,2,0,0,0,361,0,1,0
f01830431,3055443,67062056,1,0,0,0,360,0,1,0
f01837294,3055443,67696447,2,0,0,0,361,0,1,0
f01845912,3055443,56353651,0,0,0,0,359,0,0,0
f01880364,3055443,53061795,0,0,0,0,359,0,0,0
f01895949,3055443,65173560,1,0,0,0,360,0,1,0
f01917236,3055443,54300171,0,0,0,0,361,0,0,0
f01926686,3055443,70122507,1,0,0,1,360,0,1,0
f01927425,3055443,69945374,8,0,0,0,361,0,1,0
f01947770,3055443,54009613,0,0,0,0,360,0,0,0
f01955137,3055443,52184161,0,0,0,0,344,0,0,0
f02045580,3055443,53545088,0,0,0,0,361,0,0,0
f02059869,3055443,53517121,0,0,0,0,360,0,0,0
f02071909,3055443,66214152,1,0,0,0,360,0,1,0
f02089042,3055443,53571440,0,0,0,0,359,0,0,0
f02101223,3055443,61400924,0,0,0,1,361,0,0,0
f02188881,3055443,53774475,0,0,0,0,360,0,0,0
f02211657,3055443,26554887,0,0,0,0,0,0,0,0
f0222947,3055443,52382186,0,0,0,0,356,0,0,0
f02244985,3055443,54910104,0,0,0,0,361,0,0,0
f023219,3055443,70208311,2,0,0,1,355,0,1,0
f023467,3055443,50783319,0,0,0,0,344,0,0,0
f023882,3055443,38693881,0,0,0,0,190,0,0,0
f02528,3055443,72108987,7,0,0,0,361,0,1,0
f02625,3055443,64439714,1,0,0,0,357,0,1,0
f0393119,3055443,52459109,0,0,0,0,356,0,0,0
f0398865,3055443,49382722,0,0,0,0,317,0,0,0
f0410319,3055443,52234180,0,0,0,0,355,0,0,0
f0418652,3055443,52862528,0,0,0,0,360,0,0,0
f0674600,3055443,52418068,0,0,0,0,353,0,0,0
f0754993,3055443,52446478,0,0,0,0,353,0,0,0
f0765071,3055443,66830948,3,0,0,0,361,0,1,0
f0844271,3055443,66580684,1,0,0,0,361,0,1,0
f0870005,3055443,68310837,1,0,0,0,339,0,1,0
f0878807,3055443,26722772,0,0,0,0,12,0,0,0
f0102376,3055444,38344603,0,0,0,0,167,0,0,0
f01025894,3055444,65850501,1,0,0,0,361,0,1,0
f0109606,3055444,53075340,0,0,0,0,360,0,0,0
f01104018,3055444,67314307,4,0,0,0,361,0,1,0
f01111131,3055444,48583816,0,0,0,0,286,0,0,0
f01117949,3055444,65316538,1,0,0,0,350,0,1,0
f01118032,3055444,54726726,0,0,0,0,357,0,0,0
f01118739,3055444,29729886,0,0,0,0,38,0,0,0
f01132085,3055444,66517035,1,0,0,0,360,0,1,0
f01139313,3055444,28064694,0,0,0,0,15,0,0,0
f01156568,3055444,52538624,0,0,0,0,337,0,0,0
f01165179,3055444,55389658,0,0,0,0,355,0,0,0
f01211025,3055444,34560473,0,0,0,0,98,0,0,0
f0124158,3055444,37634900,0,0,0,0,160,0,0,0
f01250204,3055444,41498015,0,0,0,0,182,0,0,0
f01252145,3055444,67274824,1,0,0,0,361,0,1,0
f0132178,3055444,66090757,1,0,0,0,360,0,1,0
f0133833,3055444,65176627,1,0,0,0,359,0,1,0
f01384160,3055444,68148435,1,0,0,0,361,0,1,0
f01422555,3055444,68252321,2,0,0,0,361,0,1,0
f01442089,3055444,45913794,0,0,0,0,245,0,0,0
f01505197,3055444,66662445,1,0,0,0,360,0,1,0
f01545883,3055444,67746683,1,0,0,0,359,0,1,0
f0158156,3055444,25136221,0,0,0,0,0,0,0,0
f01622243,3055444,54629106,0,0,0,0,358,0,0,0
f0169097,3055444,53274499,0,0,0,0,360,0,0,0
f01694476,3055444,53140674,0,0,0,0,339,0,0,0
f01752989,3055444,66975525,1,0,0,0,359,0,1,0
f01756683,3055444,38201881,0,0,0,0,139,0,0,0
f01770524,3055444,55158754,0,0,0,0,361,0,0,0
f01851329,3055444,52483832,0,0,0,0,325,0,0,0
f01852363,3055444,147108169,1,0,0,20,361,0,1,0
f01854892,3055444,54128681,0,0,0,0,346,0,0,0
f01864509,3055444,67560446,2,0,0,0,361,0,1,0
f01869529,3055444,69014603,3,0,0,0,361,0,1,0
f01894522,3055444,54956770,0,0,0,0,355,0,0,0
f01895707,3055444,68512563,1,0,0,0,361,0,1,0
f019551,3055444,51749616,0,0,0,0,351,0,0,0
f01975320,3055444,67347637,1,0,0,0,359,0,1,0
f01993388,3055444,79448295,1,0,0,16,361,0,1,0
f02038211,3055444,67400523,1,0,0,0,360,0,1,0
f02044977,3055444,68311522,1,0,0,0,361,0,1,0
f02086809,3055444,71892895,0,0,0,3,359,0,0,0
f02114868,3055444,82863218,1,0,0,40,361,0,1,0
f02169441,3055444,55871005,0,0,0,0,361,0,0,0
f02192496,3055444,281512935,1,0,0,85,361,0,1,0
f02205811,3055444,83579535,1,0,0,38,361,0,1,0
f02237010,3055444,58786581,0,0,0,0,360,0,0,0
f039940,3055444,53963670,0,0,0,0,361,0,0,0
f0409272,3055444,50581563,0,0,0,0,326,0,0,0
f0422266,3055444,66767754,1,0,0,0,360,0,1,0
f0432570,3055444,53582843,0,0,0,0,359,0,0,0
f0440182,3055444,61808657,1,0,0,0,314,0,1,0
f0454186,3055444,66091304,1,0,0,0,358,0,1,0
f0488215,3055444,53611843,0,0,0,0,361,0,0,0
f0513351,3055444,52393931,0,0,0,0,345,0,0,0
f061666,3055444,34432935,0,0,0,0,95,0,0,0
f0682032,3055444,53634837,0,0,0,0,360,0,0,0
f0687206,3055444,70146162,1,0,0,0,358,0,1,0
f0692371,3055444,53710760,0,0,0,0,359,0,0,0
f0704898,3055444,29025996,0,0,0,0,35,0,0,0
f0752695,3055444,52927650,0,0,0,0,351,0,0,0
f0763048,3055444,53889998,0,0,0,0,360,0,0,0
f0838873,3055444,51460882,0,0,0,0,327,0,0,0
f0870354,3055444,66295710,1,0,0,0,361,0,1,0
f010399,3055445,55775551,0,0,0,0,352,0,0,0
f01043666,3055445,50238209,0,0,0,0,333,0,0,0
f01131466,3055445,50710931,0,0,0,0,339,0,0,0
f01132066,3055445,67403272,3,0,0,0,361,0,1,0
f01132569,3055445,65147955,1,0,0,0,358,0,1,0
f01159754,3055445,64624559,1,0,0,0,360,0,1,0
f0117146,3055445,50539793,0,0,0,0,347,0,0,0
f01171513,3055445,65486976,11,0,0,0,361,0,1,0
f01197876,3055445,52161818,0,0,0,0,354,0,0,0
f01218102,3055445,52544013,0,0,0,0,360,0,0,0
f01224187,3055445,48567947,0,0,0,0,298,0,0,0
f01225783,3055445,67154972,4,0,0,0,360,0,1,0
f0123275,3055445,37546954,0,0,0,0,176,0,0,0
f0131654,3055445,46496266,0,0,0,0,293,0,0,0
f0143160,3055445,63887771,1,0,0,0,360,0,1,0
f01461671,3055445,52590362,0,0,0,0,359,0,0,0
f01475317,3055445,52384444,0,0,0,0,355,0,0,0
f01538815,3055445,52934130,0,0,0,0,361,0,0,0
f0154039,3055445,31642863,0,0,0,0,95,0,0,0
f01606849,3055445,65957302,1,0,0,0,361,0,1,0
f01612678,3055445,109268141,1,0,0,0,321,7,1,0
f0165375,3055445,51633166,0,0,0,0,358,0,0,0
f01656666,3055445,277770085,0,0,0,40,361,0,0,0
f01716466,3055445,66144984,14,0,0,0,361,0,1,0
f01737396,3055445,64252460,1,0,0,0,352,0,1,0
f01755999,3055445,65187006,1,0,0,0,360,0,1,0
f01775263,3055445,64950896,1,0,0,0,359,0,1,0
f01794214,3055445,51663453,0,0,0,0,342,0,0,0
f01808139,3055445,66717351,2,0,0,0,360,0,1,0
f01829488,3055445,65274989,1,0,0,0,361,0,1,0
f01833405,3055445,52950139,0,0,0,0,356,0,0,0
f01841131,3055445,54151135,0,0,0,0,361,0,0,0
f01844329,3055445,53995748,0,0,0,0,360,0,0,0
f01878201,3055445,54628925,0,0,0,0,361,0,0,0
f01887327,3055445,54586843,0,0,0,0,361,0,0,0
f01942239,3055445,45464426,0,0,0,0,257,0,0,0
f01969779,3055445,55174895,0,0,0,0,361,0,0,0
f01971520,3055445,64981874,1,0,0,0,353,0,1,0
f01972110,3055445,54713077,0,0,0,0,361,0,0,0
f01983521,3055445,54138062,0,0,0,0,360,0,0,0
f02056391,3055445,67774904,1,0,0,0,361,0,1,0
f02058333,3055445,53781491,0,0,0,0,347,0,0,0
f0214631,3055445,42561204,0,0,0,0,240,0,0,0
f02182348,3055445,53985877,0,0,0,0,361,0,0,0
f02218935,3055445,54992196,0,0,0,0,359,0,0,0
f022227,3055445,49971812,0,0,0,0,345,0,0,0
f02223012,3055445,55046386,0,0,0,0,361,0,0,0
f024182,3055445,25806934,0,0,0,0,25,0,0,0
f029416,3055445,42903630,0,0,0,0,258,0,0,0
f0407287,3055445,65957207,6,0,0,0,361,0,1,0
f0478563,3055445,33478048,0,0,0,0,117,0,0,0
f0496068,3055445,51887634,0,0,0,0,359,0,0,0
f054120,3055445,63156302,1,0,0,0,358,0,1,0
f0693817,3055445,51856410,0,0,0,0,358,0,0,0
f0695014,3055445,52367461,0,0,0,0,361,0,0,0
f070999,3055445,51358707,0,0,0,0,359,0,0,0
f0715446,3055445,51765803,0,0,0,0,356,0,0,0
f0729412,3055445,51599607,0,0,0,0,356,0,0,0
f0748101,3055445,64511259,1,0,0,0,361,0,1,0
f0748875,3055445,29150560,0,0,0,0,57,0,0,0
f099082,3055445,51476998,0,0,0,0,360,0,0,0
f099949,3055445,35633175,0,0,0,0,151,0,0,0
f01016806,3055446,64730769,1,0,0,0,357,0,1,0
f01038099,3055446,64591022,1,0,0,0,360,0,1,0
f01051178,3055446,65056600,1,0,0,0,359,0,1,0
f0114118,3055446,50946034,0,0,0,0,354,0,0,0
f0114687,3055446,31931908,0,0,0,0,103,0,0,0
f01166697,3055446,31433359,0,0,0,0,81,0,0,0
f01169723,3055446,43637922,0,0,0,0,233,0,0,0
f0117118,3055446,27643107,0,0,0,0,45,0,0,0
f01222595,3055446,72827316,1,0,0,0,360,0,1,0
f01240218,3055446,52734445,0,0,0,0,360,0,0,0
f01245980,3055446,96360135,26,0,0,0,361,0,1,0
f01246563,3055446,67807223,5,0,0,0,361,0,1,0
f01255369,3055446,65888919,3,0,0,0,361,0,1,0
f0126097,3055446,29017603,0,0,0,0,64,0,0,0
f01270285,3055446,71499206,4,0,0,0,361,0,1,0
f01276,3055446,50198527,0,0,0,0,351,0,0,0
f01286203,3055446,65533884,1,0,0,0,361,0,1,0
f01302188,3055446,54039648,0,0,0,0,361,0,0,0
f0133886,3055446,38130163,0,0,0,0,118,0,0,0
f01372732,3055446,32074802,0,0,0,0,84,0,0,0
f01399539,3055446,65307218,1,0,0,0,360,0,1,0
f01438485,3055446,48937941,0,0,0,0,311,0,0,0
f01456367,3055446,52081889,0,0,0,0,338,0,0,0
f01482290,3055446,71199997,1,0,0,0,339,0,1,0
f0154294,3055446,28024992,0,0,0,0,49,0,0,0
f01563172,3055446,53082514,0,0,0,0,358,0,0,0
f01605773,3055446,53314743,0,0,0,0,360,0,0,0
f0165400,3055446,51026686,0,0,0,0,353,0,0,0
f01662356,3055446,69950826,1,0,0,0,358,0,1,0
f01690363,3055446,65009437,1,0,0,0,358,0,1,0
f01698807,3055446,68333593,6,0,0,0,361,0,1,0
f01699876,3055446,54107821,0,0,0,0,360,0,0,0
f01717635,3055446,53192646,0,0,0,0,356,0,0,0
f01780720,3055446,54510746,0,0,0,0,361,0,0,0
f01824007,3055446,68570258,4,0,0,0,361,0,1,0
f01835334,3055446,65636835,1,0,0,0,358,0,1,0
f01840436,3055446,54781735,0,0,0,0,361,0,0,0
f01843994,3055446,66697468,1,0,0,0,360,0,1,0
f01902461,3055446,53778379,0,0,0,0,358,0,0,0
f01909429,3055446,71897734,3,0,0,0,361,0,1,0
f01910731,3055446,53791807,0,0,0,0,359,0,0,0
f01924824,3055446,52373084,0,0,0,0,339,0,0,0
f01983523,3055446,55253396,0,0,0,0,361,0,0,0
f01985775,3055446,67344149,1,0,0,0,360,0,1,0
f02045964,3055446,56953554,0,0,0,0,361,0,0,0
f02095764,3055446,52542956,0,0,0,0,361,0,0,0
f02098007,3055446,53618871,0,0,0,0,360,0,0,0
f02121645,3055446,52650042,0,0,0,0,361,0,0,0
f02182251,3055446,53600417,0,0,0,0,359,0,0,0
f02201915,3055446,52832704,0,0,0,0,361,0,0,0
f02225746,3055446,53833601,0,0,0,0,361,0,0,0
f02236965,3055446,53779805,0,0,0,0,360,0,0,0
f0224144,3055446,51432721,0,0,0,0,356,0,0,0
f02245898,3055446,54032024,0,0,0,0,361,0,0,0
f033475,3055446,55331608,0,0,0,0,348,0,0,0
f0396452,3055446,31434630,0,0,0,0,92,0,0,0
f0396684,3055446,63395384,1,0,0,0,354,0,1,0
f0399765,3055446,30991809,0,0,0,0,85,0,0,0
f0401677,3055446,51644894,0,0,0,0,356,0,0,0
f0433691,3055446,64385072,1,0,0,0,360,0,1,0
f0436661,3055446,64017113,1,0,0,0,359,0,1,0
f0456374,3055446,52036548,0,0,0,0,360,0,0,0
f047419,3055446,49386645,0,0,0,0,335,0,0,0
f047666,3055446,49654003,0,0,0,0,338,0,0,0
f0508622,3055446,50495082,0,0,0,0,343,0,0,0
f0701308,3055446,64456213,1,0,0,0,360,0,1,0
f0723722,3055446,51466504,0,0,0,0,351,0,0,0
f0761676,3055446,64605733,1,0,0,0,361,0,1,0
f07709,3055446,56907058,0,0,0,2,324,0,0,0
f0840770,3055446,62012764,1,0,0,0,331,0,1,0
f0858038,3055446,52076799,0,0,0,0,357,0,0,0
f0871532,3055446,24319227,0,0,0,0,0,0,0,0
f0876800,3055446,52332922,0,0,0,0,360,0,0,0
f091987,3055446,51611621,0,0,0,0,348,0,0,0
f01021773,3055447,52244232,0,0,0,0,360,0,0,0
f010617,3055447,61267149,1,0,0,0,336,0,1,0
f01074227,3055447,25318522,0,0,0,0,5,0,0,0
f0110283,3055447,62992746,1,0,0,0,357,0,1,0
f01146522,3055447,51731977,0,0,0,0,353,0,0,0
f01154295,3055447,52447205,0,0,0,0,361,0,0,0
f01158296,3055447,48772037,0,0,0,0,315,0,0,0
f01228108,3055447,68595730,5,0,0,0,361,0,1,0
f01250237,3055447,66217407,1,0,0,0,360,0,1,0
f01292160,3055447,51923518,0,0,0,0,350,0,0,0
f01302086,3055447,66054140,2,0,0,0,360,0,1,0
f01318580,3055447,51889139,0,0,0,0,350,0,0,0
f01344282,3055447,55411517,0,0,0,0,337,0,0,0
f0135078,3055447,57256433,0,0,0,1,359,0,0,0
f01399235,3055447,48738674,0,0,0,0,308,0,0,0
f01446978,3055447,52640117,0,0,0,0,358,0,0,0
f01472508,3055447,41993017,0,0,0,0,218,0,0,0
f0148910,3055447,30223629,0,0,0,0,66,0,0,0
f01619524,3055447,64309620,1,0,0,0,339,0,1,0
f01717477,3055447,65776023,1,0,0,0,361,0,1,0
f01757697,3055447,52703559,0,0,0,0,356,0,0,0
f01784768,3055447,24982263,0,0,0,0,0,0,0,0
f01817061,3055447,52646032,0,0,0,0,354,0,0,0
f01843549,3055447,66333980,1,0,0,0,361,0,1,0
f01851060,3055447,67196134,1,0,0,0,361,0,1,0
f01862229,3055447,53176942,0,0,0,0,358,0,0,0
f01873489,3055447,50718373,0,0,0,0,325,0,0,0
f01890287,3055447,54202001,0,0,0,0,361,0,0,0
f01896030,3055447,53031607,0,0,0,0,355,0,0,0
f01901773,3055447,54419840,0,0,0,0,361,0,0,0
f01901907,3055447,52658600,0,0,0,0,349,0,0,0
f01912516,3055447,53301206,0,0,0,0,355,0,0,0
f01916712,3055447,66846061,2,0,0,0,361,0,1,0
f01917009,3055447,53270736,0,0,0,0,355,0,0,0
f01917257,3055447,54855396,0,0,0,0,361,0,0,0
f01923556,3055447,52412935,0,0,0,0,357,0,0,0
f01962589,3055447,54944148,0,0,0,0,361,0,0,0
f01966377,3055447,53132240,0,0,0,0,350,0,0,0
f01986203,3055447,52725650,0,0,0,0,346,0,0,0
f01987281,3055447,51103877,0,0,0,0,316,0,0,0
f01998447,3055447,53868980,0,0,0,0,358,0,0,0
f02005421,3055447,55552868,0,0,0,0,358,0,0,0
f02013269,3055447,54033961,0,0,0,0,361,0,0,0
f02035252,3055447,52507501,0,0,0,0,361,0,0,0
f02041447,3055447,66850176,1,0,0,0,361,0,1,0
f02055540,3055447,39456680,0,0,0,0,179,0,0,0
f02100362,3055447,65721808,1,0,0,0,360,0,1,0
f02118093,3055447,52708308,0,0,0,0,361,0,0,0
f02214073,3055447,99975732,0,0,0,38,361,0,0,0
f0222962,3055447,29809777,0,0,0,0,74,0,0,0
f02233608,3055447,25736075,0,0,0,0,0,0,0,0
f02234029,3055447,53857354,0,0,0,0,360,0,0,0
f0227531,3055447,35981720,0,0,0,0,155,0,0,0
f02301,3055447,68481664,1,0,0,0,361,0,1,0
f03328,3055447,63351371,1,0,0,0,361,0,1,0
f0410120,3055447,26007887,0,0,0,0,23,0,0,0
f0417848,3055447,66342776,1,0,0,0,361,0,1,0
